"UHAWAII_ID"	"PSMSL_ID"	"Site"	"Basin"	"Lat"	"Lon"	"Region"	"GPD_Record_Start"	"GPD_Record_End"	"Annual_Trend"	"Trend_Start"	"Trend_End"	"Lambda"	"Q99"	"Shape50"	"Shape5"	"Shape95"	"Scale50"	"Scale5"	"Scale95"	"Vshape"	"Vscale"	"Vscaleshape"
"684a"	"68400000"	"Puerto Montt"	"pacific"	-41.5	-73.07	"Chile"	1980	2016	-3.74678509966528	1980	2016	2.35122086570477	1.33207238541201	-0.238942561625359	-0.393659681479877	-0.0842254417708408	0.118075157655462	0.0878447252317563	0.148305590079167	0.0062313272882493	0.000237898956407161	-0.000982785901836115
"341a"	"34100000"	"Keelung"	"pacific"	25.2	121.77	"Republic of China"	1980	2016	2.82912665608449	1980	2016	1.62153163152053	0.329601977899817	0.0947853738484169	-0.19186223760577	0.381432985302604	0.106994035479095	0.0661749884244859	0.147813082533703	0.0213894921142337	0.000433740066005782	-0.00210299575612514
"054a"	"05400000"	"Chuuk"	"pacific"	7.45	151.85	"Fd. St. Micronesia"	1956	1991	1.58475881822645	1956	1991	1.52777777777778	0.284245575196159	0.28502345221404	-0.0273310025031334	0.597377906931214	0.0278846144090729	0.0167042509575634	0.0390649778605825	0.0253979828850628	3.25398586168532e-05	-0.000520743597709726
"317a"	"31700000"	"Ensenada"	"pacific"	31.85	-116.63	"Mexico"	1956	1991	1.78485247340135	1956	1991	1.75	0.51190209969238	-0.337861559983844	-0.531689604960015	-0.144033515007673	0.0757771646833962	0.052837993250259	0.0987163361165334	0.00977995932610207	0.000136980665575318	-0.00101283107870863
"084a"	"08400000"	"Lobos de Afuera"	"pacific"	-6.93	-80.72	"Peru"	1982	2016	-0.242541776923938	1982	2016	1.05712218397997	0.415180597975052	-0.426086437609404	-0.735338833489278	-0.11683404172953	0.129765714760055	0.0746129369200089	0.184918492600101	0.0248960222721225	0.000791842121822832	-0.00409146003551277
"041b"	"04100000"	"Dutch Harbor-B,AK"	"pacific"	54	-166.57	"USA"	1982	2016	-2.44250755509693	1982	2016	1.62853958072591	0.527807521595393	-0.301051399211083	-0.564838169970846	-0.03726462845132	0.10089425928573	0.064405631211482	0.137382887359979	0.0181138113606774	0.000346592281965486	-0.00220009046198875
"014a"	"01400000"	"French Frigate-A"	"pacific"	23.88	-166.33	"USA"	1974	2007	1.87326410037761	1974	2007	1.32358270252859	0.246218228677585	-0.334311281127819	-0.633866493858119	-0.0347560683975197	0.0759991560796727	0.0450954108288958	0.10690290133045	0.0233591793280452	0.000248614267418425	-0.00215114004570244
"087a"	"08700000"	"Quepos-A"	"pacific"	9.4	-84.17	"Costa Rica"	1961	1994	0.406358016904253	1961	1994	1.70595103881462	0.568170061686467	-0.499049802088259	-0.770124122661295	-0.227975481515224	0.117243992940206	0.0760763099828821	0.15841167589753	0.0191284849594861	0.000441180863620061	-0.00275199043925038
"397a"	"39700000"	"Guaymas"	"pacific"	27.93	-110.9	"Mexico"	1953	1986	4.80539971949512	1953	1986	1.47064744725399	0.359376764803924	-0.117180370529032	-0.35651103981128	0.122150298753216	0.0686896646138577	0.0436516018697937	0.0937277273579217	0.0149107857021721	0.000163194404843941	-0.00116571687908206
"348a"	"34800000"	"Hamada"	"pacific"	34.9	132.07	"Japan"	1984	2016	5.08622994652412	1984	2016	2.06047784967646	0.367039874419968	0.051176698272747	-0.237264104387233	0.339617500932727	0.0791474489942804	0.0495946446518164	0.108700253336744	0.0216579431207075	0.000227353275219059	-0.00165082886327679
"073a"	"07300000"	"Tauranga"	"pacific"	-37.65	176.18	"New Zealand"	1984	2016	4.2494981697957	1984	2016	1.78776754604281	0.321338529027499	-0.282785317517635	-0.524883445001898	-0.0406871900333723	0.0896322534557983	0.058787813706035	0.120476693205562	0.0152576159389353	0.000247660981903972	-0.00167568099911566
"328a"	"32800000"	"Ko Lak"	"pacific"	11.9	99.82	"Thailand"	1985	2017	5.46271531100478	1985	2017	1.90913050692774	0.679166191757523	-0.196861194180278	-0.390117637906997	-0.00360475045355871	0.106409045893516	0.0734459009203284	0.139372190866704	0.00972236194247427	0.000282853201671716	-0.00130229360202275
"332a"	"33200000"	"Bundaberg"	"pacific"	-24.77	152.5	"Australia"	1984	2016	3.49298128342249	1984	2016	1.60596067695371	0.66908439538503	0.130158720177868	-0.0778994091610922	0.338216849516828	0.0711538986153945	0.0470848477225116	0.0952229495082775	0.0112686839048832	0.000150807086038088	-0.000604003791638848
"322a"	"32200000"	"Kuantan"	"pacific"	4.05	103.55	"Malaysia"	1983	2015	3.04178885630488	1983	2015	1.66670123620675	0.718592428082409	-0.11974147591595	-0.352053592325788	0.112570640493889	0.100509816481684	0.0652977355722368	0.135721897391131	0.014049068843348	0.000322765568979702	-0.00160432046280728
"334a"	"33400000"	"Townsville"	"pacific"	-19.25	146.83	"Australia"	1984	2016	3.29913101604281	1984	2016	1.39385266301643	0.875246583201643	-0.22762033338764	-0.530895451336765	0.0756547845614838	0.152351263384826	0.089326941777544	0.215375584992109	0.0239429345621453	0.00103399913924899	-0.00423003044036413
"331a"	"33100000"	"Brisbane"	"pacific"	-27.37	153.17	"Australia"	1984	2016	3.29445187165784	1984	2016	1.96957441513191	0.480986209254827	-0.108098820695511	-0.326495477950673	0.110297836559651	0.0655969359259224	0.0442455703884748	0.08694830146337	0.0124164027590982	0.000118673876668377	-0.000911234900352764
"371a"	"37100000"	"Legaspi"	"pacific"	13.25	123.83	"Philippines"	1984	2015	7.70153846153857	1984	2015	2.03125	0.373437976832373	0.0488599480789578	-0.171669861088581	0.269389757246497	0.0410811956204105	0.0276288744653497	0.0545335167754712	0.0126601374637887	4.71083910841443e-05	-0.000486838970424095
"010a"	"01000000"	"Rabaul"	"pacific"	-4.2	152.25	"Papua New Guinea"	1966	1997	-1.69962748425094	1966	1997	1.125	0.273513721377229	-0.816812107777914	-0.851118819340012	-0.782505396215817	0.085025502022026	0.0850254628227465	0.0850255412213055	0.000306381120595296	3.99999996705648e-16	-8.86966534209376e-16
"021b"	"02100000"	"Juan Fernandez-B"	"pacific"	-33.67	-78.95	"Chile"	1985	2016	-0.765478503251968	1985	2016	2.03125	0.367631545811317	0.0483400719036996	-0.267853814686249	0.364533958493648	0.0496312205404975	0.0298674789693177	0.0693949621116772	0.0260261995724821	0.000101681548371199	-0.00125153605077808
"345a"	"34500000"	"Nakano Shima"	"pacific"	29.92	129.92	"Japan"	1984	2015	3.5219941348973	1984	2015	1.78125	0.502742769201379	0.117457873505717	-0.170397743966188	0.405313490977622	0.0682246843906598	0.0418759200690885	0.0945734487122311	0.0215701535218225	0.000180727534428772	-0.00131371799354067
"394a"	"39400000"	"Salina Cruz"	"pacific"	16.25	-95.23	"Mexico"	1952	1983	0.0308598305959772	1952	1983	1.46875	0.383475074853588	0.0253508490952902	-0.33233477232693	0.38303647051751	0.0532845527261329	0.0289135400641066	0.0776555653881591	0.0333047963661581	0.000154614766393701	-0.00174336384823804
"005a"	"00500000"	"Majuro-A"	"pacific"	7.17	171.43	"Rep. of Marshall I"	1968	1999	2.45443046401705	1968	1999	1.90625	0.471979378611633	-0.455975401577114	-0.747245106806299	-0.16470569634793	0.077209676586572	0.0488696979995675	0.105549655173577	0.0220848498302961	0.000209075360117163	-0.00202193535697282
"573a"	"57300000"	"Arena Cove, CA"	"pacific"	39.03	-123.78	"USA"	1985	2016	0.370763073769503	1985	2016	1.53125	0.514807676235916	-0.422969675038378	-0.783663895820717	-0.0622754542560381	0.169839380338724	0.0949482921254165	0.244730468552031	0.0338674256261507	0.00146003780219097	-0.00659831887449529
"320a"	"32000000"	"Cendering"	"pacific"	5.4	103.22	"Malaysia"	1984	2015	3.17211522358064	1984	2015	1.5625	0.652101602802009	-0.0946470774555359	-0.408078483249798	0.218784328338726	0.102708359695833	0.0598344199981148	0.145582299393551	0.0255734216410046	0.000478509543119726	-0.00280158803524251
"375a"	"37500000"	"Hachinohe"	"pacific"	40.53	141.53	"Japan"	1980	2011	4.06653225806454	1980	2011	2.375	0.321013561638148	-0.000722327063378503	-0.246661460935188	0.245216806808431	0.0580150461186986	0.0387104184756307	0.0773196737617665	0.0157455957210252	9.7012272116498e-05	-0.000912361827829712
"335a"	"33500000"	"Spring Bay"	"pacific"	-42.67	148.07	"Australia"	1985	2016	2.80387783115987	1985	2016	2	0.380104358924632	-0.150320206635392	-0.430241747220913	0.129601333950129	0.0770782730262004	0.0485495294260347	0.105607016626366	0.0203974772452756	0.000211869825863949	-0.00172643152315313
"370a"	"37000000"	"Manila"	"pacific"	14.6	120.98	"Philippines"	1984	2015	12.9525406935599	1984	2015	1.625	0.489265875620268	-0.0931890373216964	-0.395667687698682	0.209289613055289	0.08155903784795	0.0484733347123092	0.114644740983591	0.0238173408083938	0.000284960428596225	-0.00207414294862678
"362a"	"36200000"	"Nagasaki"	"pacific"	32.73	129.87	"Japan"	1985	2016	3.86418621700875	1985	2016	1.59375	0.655295769153306	-0.0984701328704976	-0.303258890505215	0.10631862476422	0.0715592883506169	0.0471562187250467	0.0959623579761872	0.0109173200107331	0.000155021785979428	-0.000904577572844762
"003b"	"00300000"	"Baltra-B"	"pacific"	-0.47	-90.3	"Ecuador"	1985	2015	1.34620154202835	1985	2015	1.19362745098039	0.501003847543913	-0.347159385016915	-0.684584427126505	-0.00973434290732611	0.125475703403641	0.068652906975491	0.182298499831792	0.0296386514491089	0.000840521881041951	-0.00448769313867735
"325a"	"32500000"	"Kukup"	"pacific"	1.4	103.53	"Malaysia"	1985	2015	3.55016685205781	1985	2015	1.74205087440382	0.626783425453349	-0.31838482827573	-0.551974977210779	-0.0847946793406814	0.0827842067642234	0.0542962720793051	0.111272141449142	0.0142040720013859	0.000211264121390615	-0.0015094061149454
"321a"	"32100000"	"Johor Baharu"	"pacific"	1.57	103.87	"Malaysia"	1983	2013	3.18775749455705	1983	2013	2.09672789896671	0.611450394929788	-0.125727385322843	-0.279138881157655	0.027684110511969	0.0780396525428009	0.0557449686399224	0.100334336445679	0.00612660141701634	0.000129391711203988	-0.000609980289492265
"329b"	"32900000"	"Hong Kong-B"	"pacific"	22.3	114.22	"China"	1986	2016	2.94354838709679	1986	2016	2.41930142188466	0.620735542063147	0.214237670068766	-0.10287500284808	0.531350342985611	0.0915544994286553	0.0561734216523815	0.126935577204929	0.0261776715613199	0.000325871165888104	-0.00207848476005584
"001b"	"00100000"	"Pohnpei-B"	"pacific"	7.02	158.33	"Fd. St. Micronesia"	1974	2004	2.85524215007982	1974	2004	1.54835291000618	0.375132620440613	-0.0560041811981748	-0.289696088108501	0.177687725712151	0.0543353748606397	0.0344438543222488	0.0742268953990306	0.0142164500270542	0.000103000606748072	-0.000830926560018624
"323a"	"32300000"	"Tioman"	"pacific"	2.87	104.2	"Malaysia"	1985	2015	2.94568592924603	1985	2015	1.61301006889242	0.693673001633221	-0.0381396939586375	-0.367050743909028	0.290771355991753	0.0826570499640089	0.0471419016547407	0.118172198273277	0.0281618218049571	0.000328345510990381	-0.00238604733146906
"326a"	"32600000"	"Geting"	"pacific"	6.32	102.17	"Malaysia"	1986	2015	3.19408866995072	1986	2015	1.60007301268595	0.567231022725454	0.023990518551665	-0.276651566704888	0.324632603808218	0.0889303525452627	0.0522368818005439	0.125623823289982	0.0235289944904515	0.000350494657925358	-0.0020461824178052
"395a"	"39500000"	"Manzanillo-A"	"pacific"	19.08	-104.45	"Mexico"	1953	1982	2.59806489160483	1953	1982	1.40006388610021	0.352344930126451	-0.181640449740678	-0.489639260522966	0.12635836104161	0.0815340655597282	0.0466433535546102	0.116424777564846	0.0246945943900975	0.000316900906933089	-0.00230123701310442
"035a"	"03500000"	"San Felix"	"pacific"	-26.37	-80.18	"Chile"	1987	2016	0.367224622030253	1987	2016	1.23327705785727	0.336652311070496	-0.312970397148351	-0.674217756833619	0.0482769625369169	0.0808018339036052	0.0425665637392112	0.119037104067999	0.0339713793563449	0.000380567891726102	-0.00321407099938405
"324a"	"32400000"	"Sedili"	"pacific"	2.07	104.25	"Malaysia"	1986	2015	2.28128078817732	1986	2015	1.566738158255	0.598183718475079	0.205684808872762	-0.238357485836543	0.649727103582067	0.0670757805542802	0.0318914706969134	0.102260090411647	0.0513277816303853	0.000322256652465042	-0.00308715167164678
"034a"	"03400000"	"Cabo San Lucas"	"pacific"	23	-109.98	"Mexico"	1973	2002	-0.0392738275340385	1973	2002	1.46673359496212	0.4535421208031	-0.492471233510719	-0.777123125609213	-0.207819341412225	0.0907766510348572	0.0559489490722658	0.125604352997449	0.0210926899017524	0.000315757341315432	-0.00243631836213081
